,address,age,crown_diameter,district_id,downloaded_at,genus_latin,gml_id,identification_tag,ingested_at,location_number,owner,spatial_alias,spatial_name,spatial_type,species_german,species_latin,tree_height,trunk_circumference,year_of_planting
320,Görlitzer Park,17,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139687,50052,2016-08-15T19:30:47.290Z,935,Land Berlin,F10__139687,F10__139687,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,33,1999
321,Görlitzer Park,61,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139688,50052,2016-08-15T19:30:47.290Z,936,Land Berlin,F10__139688,F10__139688,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,140,1955
322,Görlitzer Park,27,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139689,50052,2016-08-15T19:30:47.290Z,941,Land Berlin,F10__139689,F10__139689,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,64,1989
323,Görlitzer Park,32,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139690,50052,2016-08-15T19:30:47.290Z,946,Land Berlin,F10__139690,F10__139690,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,74,1984
324,Görlitzer Park,44,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139691,50052,2016-08-15T19:30:47.290Z,959,Land Berlin,F10__139691,F10__139691,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,108,1972
325,Görlitzer Park,30,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139692,50052,2016-08-15T19:30:47.290Z,966,Land Berlin,F10__139692,F10__139692,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,62,1986
326,Görlitzer Park,148,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139693,50052,2016-08-15T19:30:47.290Z,970,Land Berlin,F10__139693,F10__139693,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,367,1868
327,Görlitzer Park,58,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__139694,50052,2016-08-15T19:30:47.290Z,976,Land Berlin,F10__139694,F10__139694,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,17,141,1958
328,Görlitzer Park,38,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139695,50052,2016-08-15T19:30:47.290Z,984,Land Berlin,F10__139695,F10__139695,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,89,1978
329,Görlitzer Park,92,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139696,50052,2016-08-15T19:30:47.290Z,1005,Land Berlin,F10__139696,F10__139696,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,240,1924
330,Görlitzer Park,22,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,MALUS,re_anlagenbaeume.F10__121636,50052,2016-08-15T19:30:47.290Z,1001,Land Berlin,F10__121636,F10__121636,Point,KULTURAPFEL,MALUS DOMESTICA,3,48,1994
331,Görlitzer Park,36,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121637,50052,2016-08-15T19:30:47.290Z,1002,Land Berlin,F10__121637,F10__121637,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,92,1980
332,Görlitzer Park,36,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121638,50052,2016-08-15T19:30:47.290Z,1008,Land Berlin,F10__121638,F10__121638,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,89,1980
333,Görlitzer Park,9,1,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__122456,50052,2016-08-15T19:30:47.290Z,132/1,Land Berlin,F10__122456,F10__122456,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',3,9,2007
334,Görlitzer Park,71,,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__124094,50052,2016-08-15T19:30:47.290Z,1021,Land Berlin,F10__124094,F10__124094,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,245,1945
335,Görlitzer Park,79,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124478,50052,2016-08-15T19:30:47.290Z,3,Land Berlin,F10__124478,F10__124478,Point,TATAREN-AHORN,ACER TATARICUM,3,166,1937
336,Görlitzer Park,22,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124479,50052,2016-08-15T19:30:47.290Z,17,Land Berlin,F10__124479,F10__124479,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,52,1994
337,Görlitzer Park,51,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124480,50052,2016-08-15T19:30:47.290Z,21,Land Berlin,F10__124480,F10__124480,Point,SPITZ-AHORN,ACER PLATANOIDES,17,122,1965
338,Görlitzer Park,69,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__124481,50052,2016-08-15T19:30:47.290Z,26,Land Berlin,F10__124481,F10__124481,Point,TATAREN-AHORN,ACER TATARICUM,3,171,1947
339,Görlitzer Park,19,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PYRUS,re_anlagenbaeume.F10__124482,50052,2016-08-15T19:30:47.290Z,66,Land Berlin,F10__124482,F10__124482,Point,CHINESISCHE WILD-BIRNE,PYRUS CALLERYANA 'CHANTICLEER',7,38,1997
340,Görlitzer Park,23,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130671,50052,2016-08-15T19:30:47.290Z,981,Land Berlin,F10__130671,F10__130671,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,48,1993
341,Görlitzer Park,32,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130672,50052,2016-08-15T19:30:47.290Z,993,Land Berlin,F10__130672,F10__130672,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,75,1984
342,Görlitzer Park,76,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130673,50052,2016-08-15T19:30:47.290Z,995,Land Berlin,F10__130673,F10__130673,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,189,1940
343,Görlitzer Park,31,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__130674,50052,2016-08-15T19:30:47.290Z,996,Land Berlin,F10__130674,F10__130674,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,78,1985
344,Görlitzer Park,33,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130675,50052,2016-08-15T19:30:47.290Z,1004,Land Berlin,F10__130675,F10__130675,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,78,1983
345,Görlitzer Park,46,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130676,50052,2016-08-15T19:30:47.290Z,1006,Land Berlin,F10__130676,F10__130676,Point,SPITZ-AHORN,ACER PLATANOIDES,12,112,1970
346,Görlitzer Park,127,10,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130677,50052,2016-08-15T19:30:47.290Z,1011,Land Berlin,F10__130677,F10__130677,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,320,1889
347,Görlitzer Park,9,1,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__131513,50052,2016-08-15T19:30:47.290Z,123/1,Land Berlin,F10__131513,F10__131513,Point,PYRAMIDEN-EICHE,QUERCUS ROBUR 'FASTIGIATA',3,12,2007
348,Görlitzer Park,45,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__131532,50052,2016-08-15T19:30:47.290Z,1012,Land Berlin,F10__131532,F10__131532,Point,SPITZ-AHORN,ACER PLATANOIDES,12,110,1971
349,Görlitzer Park,38,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__133164,50052,2016-08-15T19:30:47.290Z,1018,Land Berlin,F10__133164,F10__133164,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,58,1978
350,Görlitzer Park,81,13,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__142595,50052,2016-08-15T19:30:47.290Z,153,Land Berlin,F10__142595,F10__142595,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,199,1935
351,Görlitzer Park,29,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142596,50052,2016-08-15T19:30:47.290Z,166,Land Berlin,F10__142596,F10__142596,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,66,1987
352,Görlitzer Park,29,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142597,50052,2016-08-15T19:30:47.290Z,175,Land Berlin,F10__142597,F10__142597,Point,SILBER-LINDE,TILIA TOMENTOSA,12,63,1987
353,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__142598,50052,2016-08-15T19:30:47.290Z,180,Land Berlin,F10__142598,F10__142598,Point,SILBER-LINDE,TILIA TOMENTOSA,12,66,1986
354,Görlitzer Park,54,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142599,50052,2016-08-15T19:30:47.290Z,184,Land Berlin,F10__142599,F10__142599,Point,"FELSEN-KIRSCHE,WEICHSEL-KIRSCHE,STEINWEICHSEL",PRUNUS MAHALEB,7,133,1962
355,Görlitzer Park,55,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142600,50052,2016-08-15T19:30:47.290Z,193,Land Berlin,F10__142600,F10__142600,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,133,1961
356,Görlitzer Park,30,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__142601,50052,2016-08-15T19:30:47.290Z,194,Land Berlin,F10__142601,F10__142601,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,69,1986
357,Görlitzer Park,72,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__142602,50052,2016-08-15T19:30:47.290Z,225,Land Berlin,F10__142602,F10__142602,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,169,1944
358,Görlitzer Park,98,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__142603,50052,2016-08-15T19:30:47.290Z,239,Land Berlin,F10__142603,F10__142603,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,245,1918
359,Görlitzer Park,63,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__142604,50052,2016-08-15T19:30:47.290Z,286,Land Berlin,F10__142604,F10__142604,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,155,1953
360,Görlitzer Park,27,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__127575,50052,2016-08-15T19:30:47.290Z,182,Land Berlin,F10__127575,F10__127575,Point,SILBER-LINDE,TILIA TOMENTOSA,7,58,1989
361,Görlitzer Park,40,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__127576,50052,2016-08-15T19:30:47.290Z,201,Land Berlin,F10__127576,F10__127576,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,59,1976
362,Görlitzer Park,73,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,AILANTHUS,re_anlagenbaeume.F10__127577,50052,2016-08-15T19:30:47.290Z,234,Land Berlin,F10__127577,F10__127577,Point,GÖTTERBAUM,AILANTHUS ALTISSIMA,12,177,1943
363,Görlitzer Park,82,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__127578,50052,2016-08-15T19:30:47.290Z,284,Land Berlin,F10__127578,F10__127578,Point,HYBRID - PAPPEL,POPULUS X CANADENSIS HYBRIDE,25,205,1934
364,Görlitzer Park,25,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__127579,50052,2016-08-15T19:30:47.290Z,302,Land Berlin,F10__127579,F10__127579,Point,SILBER-LINDE,TILIA TOMENTOSA,12,58,1991
365,Görlitzer Park,36,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__127580,50052,2016-08-15T19:30:47.290Z,306,Land Berlin,F10__127580,F10__127580,Point,SILBER-LINDE,TILIA TOMENTOSA,12,82,1980
366,Görlitzer Park,41,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__127581,50052,2016-08-15T19:30:47.290Z,322,Land Berlin,F10__127581,F10__127581,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,96,1975
367,Görlitzer Park,15,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PYRUS,re_anlagenbaeume.F10__127582,50052,2016-08-15T19:30:47.290Z,337,Land Berlin,F10__127582,F10__127582,Point,BIRNE,PYRUS SPEC.,3,26,2001
368,Görlitzer Park,21,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,MALUS,re_anlagenbaeume.F10__127583,50052,2016-08-15T19:30:47.290Z,339,Land Berlin,F10__127583,F10__127583,Point,KULTURAPFEL,MALUS DOMESTICA,3,44,1995
369,Görlitzer Park,35,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__127584,50052,2016-08-15T19:30:47.290Z,347,Land Berlin,F10__127584,F10__127584,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,81,1981
370,Görlitzer Park,22,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,POPULUS,re_anlagenbaeume.F10__136587,50052,2016-08-15T19:30:47.290Z,356,Land Berlin,F10__136587,F10__136587,Point,"ZITTER-PAPPEL, ESPE",POPULUS TREMULA,7,44,1994
371,Görlitzer Park,20,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136588,50052,2016-08-15T19:30:47.290Z,357,Land Berlin,F10__136588,F10__136588,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,7,42,1996
372,Görlitzer Park,72,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136589,50052,2016-08-15T19:30:47.290Z,361,Land Berlin,F10__136589,F10__136589,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,172,1944
373,Görlitzer Park,28,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136590,50052,2016-08-15T19:30:47.290Z,366,Land Berlin,F10__136590,F10__136590,Point,SILBER-LINDE,TILIA TOMENTOSA,12,65,1988
374,Görlitzer Park,36,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136591,50052,2016-08-15T19:30:47.290Z,387,Land Berlin,F10__136591,F10__136591,Point,SILBER-LINDE,TILIA TOMENTOSA,12,81,1980
375,Görlitzer Park,47,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136593,50052,2016-08-15T19:30:47.290Z,392,Land Berlin,F10__136593,F10__136593,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,3,114,1969
376,Görlitzer Park,24,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136594,50052,2016-08-15T19:30:47.290Z,396,Land Berlin,F10__136594,F10__136594,Point,HOLLÄNDISCHE LINDE,TILIA INTERMEDIA,12,51,1992
377,Görlitzer Park,26,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136595,50052,2016-08-15T19:30:47.290Z,405,Land Berlin,F10__136595,F10__136595,Point,SILBER-LINDE,TILIA TOMENTOSA,7,56,1990
378,Görlitzer Park,24,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__136596,50052,2016-08-15T19:30:47.290Z,412,Land Berlin,F10__136596,F10__136596,Point,SILBER-LINDE,TILIA TOMENTOSA,7,52,1992
379,Görlitzer Park,31,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__136597,50052,2016-08-15T19:30:47.290Z,419,Land Berlin,F10__136597,F10__136597,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,66,1985
380,Görlitzer Park,25,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121584,50052,2016-08-15T19:30:47.290Z,567,Land Berlin,F10__121584,F10__121584,Point,SPITZ-AHORN,ACER PLATANOIDES,7,56,1991
381,Görlitzer Park,18,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SORBUS,re_anlagenbaeume.F10__121585,50052,2016-08-15T19:30:47.290Z,571,Land Berlin,F10__121585,F10__121585,Point,OXELBEERE - SCHWEDISCHE MEHLBEERE,SORBUS INTERMEDIA,7,35,1998
382,Görlitzer Park,21,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121586,50052,2016-08-15T19:30:47.290Z,576,Land Berlin,F10__121586,F10__121586,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,7,45,1995
383,Görlitzer Park,29,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121587,50052,2016-08-15T19:30:47.290Z,601,Land Berlin,F10__121587,F10__121587,Point,SPITZ-AHORN,ACER PLATANOIDES,7,71,1987
384,Görlitzer Park,18,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SORBUS,re_anlagenbaeume.F10__121588,50052,2016-08-15T19:30:47.290Z,610,Land Berlin,F10__121588,F10__121588,Point,OXELBEERE - SCHWEDISCHE MEHLBEERE,SORBUS INTERMEDIA,3,35,1998
385,Görlitzer Park,29,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121589,50052,2016-08-15T19:30:47.290Z,629,Land Berlin,F10__121589,F10__121589,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,67,1987
386,Görlitzer Park,40,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121590,50052,2016-08-15T19:30:47.290Z,633,Land Berlin,F10__121590,F10__121590,Point,FELD-AHORN - HECKEN-AHORN - MASSHOLDER,ACER CAMPESTRE,12,104,1976
387,Görlitzer Park,49,11,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121591,50052,2016-08-15T19:30:47.290Z,638,Land Berlin,F10__121591,F10__121591,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,150,1967
388,Görlitzer Park,41,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__121592,50052,2016-08-15T19:30:47.290Z,640,Land Berlin,F10__121592,F10__121592,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,96,1975
389,Görlitzer Park,35,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ALNUS,re_anlagenbaeume.F10__121593,50052,2016-08-15T19:30:47.290Z,647,Land Berlin,F10__121593,F10__121593,Point,"HERZBLÄTTRIGE ERLE, ITALIENISCHE ERLE",ALNUS CORDATA,12,85,1981
390,Görlitzer Park,32,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,TILIA,re_anlagenbaeume.F10__130607,50052,2016-08-15T19:30:47.290Z,409,Land Berlin,F10__130607,F10__130607,Point,SILBER-LINDE,TILIA TOMENTOSA,7,68,1984
391,Görlitzer Park,34,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__130608,50052,2016-08-15T19:30:47.290Z,420,Land Berlin,F10__130608,F10__130608,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,7,78,1982
392,Görlitzer Park,32,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__130609,50052,2016-08-15T19:30:47.290Z,421,Land Berlin,F10__130609,F10__130609,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,75,1984
393,Görlitzer Park,24,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PINUS,re_anlagenbaeume.F10__130610,50052,2016-08-15T19:30:47.290Z,429,Land Berlin,F10__130610,F10__130610,Point,ÖSTERREICHISCHE SCHWARZKIEFER,PINUS NIGRA SSP. NIGRA,3,49,1992
394,Görlitzer Park,53,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130611,50052,2016-08-15T19:30:47.290Z,436,Land Berlin,F10__130611,F10__130611,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,17,126,1963
395,Görlitzer Park,37,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130612,50052,2016-08-15T19:30:47.290Z,441,Land Berlin,F10__130612,F10__130612,Point,SPITZ-AHORN,ACER PLATANOIDES,12,80,1979
396,Görlitzer Park,33,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130613,50052,2016-08-15T19:30:47.290Z,443,Land Berlin,F10__130613,F10__130613,Point,SPITZ-AHORN,ACER PLATANOIDES,17,71,1983
397,Görlitzer Park,35,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__130614,50052,2016-08-15T19:30:47.290Z,452,Land Berlin,F10__130614,F10__130614,Point,SPITZ-AHORN,ACER PLATANOIDES,17,81,1981
398,Görlitzer Park,56,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__130615,50052,2016-08-15T19:30:47.290Z,453,Land Berlin,F10__130615,F10__130615,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,17,136,1960
399,Görlitzer Park,117,9,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,QUERCUS,re_anlagenbaeume.F10__130616,50052,2016-08-15T19:30:47.290Z,494,Land Berlin,F10__130616,F10__130616,Point,SOMMER-EICHE - STIEL-EICHE,QUERCUS ROBUR,12,297,1899
400,Görlitzer Park,78,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139681,50052,2016-08-15T19:30:47.290Z,873,Land Berlin,F10__139681,F10__139681,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,7,198,1938
401,Görlitzer Park,50,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139682,50052,2016-08-15T19:30:47.290Z,889,Land Berlin,F10__139682,F10__139682,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,12,122,1966
402,Görlitzer Park,42,6,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,CARPINUS,re_anlagenbaeume.F10__139683,50052,2016-08-15T19:30:47.290Z,900,Land Berlin,F10__139683,F10__139683,Point,GEMEINE HAINBUCHE - GEMEINE WEISSBUCHE,CARPINUS BETULUS,7,105,1974
403,Görlitzer Park,23,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__139684,50052,2016-08-15T19:30:47.290Z,911,Land Berlin,F10__139684,F10__139684,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,12,47,1993
404,Görlitzer Park,80,7,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,SALIX,re_anlagenbaeume.F10__139685,50052,2016-08-15T19:30:47.290Z,921,Land Berlin,F10__139685,F10__139685,Point,BAUM-WEIDE - KOPF-WEIDE - SILBER/WEISS-WEIDE,SALIX ALBA,12,235,1936
405,Görlitzer Park,42,8,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,BETULA,re_anlagenbaeume.F10__139686,50052,2016-08-15T19:30:47.290Z,922,Land Berlin,F10__139686,F10__139686,Point,"SANDBIRKE, WEISS-BIRKE",BETULA PENDULA,12,105,1974
406,Görlitzer Park,17,2,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139687,50052,2016-08-15T19:30:47.290Z,935,Land Berlin,F10__139687,F10__139687,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,33,1999
407,Görlitzer Park,61,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139688,50052,2016-08-15T19:30:47.290Z,936,Land Berlin,F10__139688,F10__139688,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,140,1955
408,Görlitzer Park,27,3,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,ACER,re_anlagenbaeume.F10__139689,50052,2016-08-15T19:30:47.290Z,941,Land Berlin,F10__139689,F10__139689,Point,BERG-AHORN  -  WEISS-AHORN,ACER PSEUDOPLATANUS,12,64,1989
409,Görlitzer Park,32,5,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__139690,50052,2016-08-15T19:30:47.290Z,946,Land Berlin,F10__139690,F10__139690,Point,TRAUBEN-KIRSCHE,PRUNUS PADUS,12,74,1984
410,Görlitzer Park,26,4,Friedrichshain-Kreuzberg,2016-08-13T22:57:36Z,PRUNUS,re_anlagenbaeume.F10__124554,50052,2016-08-15T19:30:47.290Z,711,Land Berlin,F10__124554,F10__124554,Point,SPÄTBLÜHENDE TRAUBEN-KIRSCHE,PRUNUS SEROTINA,7,61,1990
