activity,category,entity,id,name
Tierpflege,Umwelt,Tierpflege,12K02,Bettina-von-Arnim-Schule
Tennis,Sport,Tennis,12K02,Bettina-von-Arnim-Schule
Fußball,Sport,Fußball,12K02,Bettina-von-Arnim-Schule
Basketball,Sport,Basketball,12K02,Bettina-von-Arnim-Schule
Schach,Sport,Schach,12K02,Bettina-von-Arnim-Schule
zahlreiche AG's,no category,no group,12K09,Carl-Benz-Schule (Integrierte Sekundarschule)
u.a. Fußball,no category,no group,12K09,Carl-Benz-Schule (Integrierte Sekundarschule)
Leichtathletik,Sport,Leichtathletik,12K09,Carl-Benz-Schule (Integrierte Sekundarschule)
Basketball,Sport,Basketball,12K09,Carl-Benz-Schule (Integrierte Sekundarschule)
Chor,Musik / Tanz,Chor,12Y03,Humboldt-Gymnasium
Orchester,Musik / Tanz,Orchester,12Y03,Humboldt-Gymnasium
Jazzband,Musik / Tanz,Jazzband,12Y03,Humboldt-Gymnasium
Darstellendes Spiel,Gesellschaft / Partizipation,Darstellendes Spiel,12Y03,Humboldt-Gymnasium
Bühnenbild,no category,no group,12Y03,Humboldt-Gymnasium
Jugend forscht,Naturwissenschaft / Technik,Jugend forscht,12Y03,Humboldt-Gymnasium
Chinesisch,Sprachen,Chinesisch,12Y03,Humboldt-Gymnasium
Fußball,Sport,Fußball,12Y03,Humboldt-Gymnasium
Schule ohne Rassismus - Schule mit Courage,no category,no group,12Y03,Humboldt-Gymnasium
Tanz,Musik / Tanz,Tanz,12Y03,Humboldt-Gymnasium
Schülerzeitung,Literatur / Medien,Schülerzeitung,12Y03,Humboldt-Gymnasium
Chor,Musik / Tanz,Chor,12Y07,Romain-Rolland-Gymnasium
Orchester,Musik / Tanz,Orchester,12Y07,Romain-Rolland-Gymnasium
Big-Band,no category,no group,12Y07,Romain-Rolland-Gymnasium
Theater,Kunst / Kultur,Theater,12Y07,Romain-Rolland-Gymnasium
Sport,Sport,Sport,12Y07,Romain-Rolland-Gymnasium
Fotografie,Literatur / Medien,Fotografie,12Y07,Romain-Rolland-Gymnasium
Mathematik,Naturwissenschaft / Technik,Mathematik,12Y07,Romain-Rolland-Gymnasium
Informatik,Naturwissenschaft / Technik,Informatik,12Y07,Romain-Rolland-Gymnasium
Internet,Naturwissenschaft / Technik,Internet,12Y07,Romain-Rolland-Gymnasium
Chemie,Naturwissenschaft / Technik,Chemie,12Y07,Romain-Rolland-Gymnasium
Fußball,Sport,Fußball,12Y07,Romain-Rolland-Gymnasium
Handball,Sport,Handball,12Y07,Romain-Rolland-Gymnasium
Basketball,Sport,Basketball,12Y07,Romain-Rolland-Gymnasium
Tischtennis,Sport,Tischtennis,12Y07,Romain-Rolland-Gymnasium
Turnen,Sport,Turnen,12Y07,Romain-Rolland-Gymnasium
Sport,Sport,Sport,10K05,Jean-Piaget-Schule
Tanz,Musik / Tanz,Tanz,10K05,Jean-Piaget-Schule
Musik,Musik / Tanz,Musik,10K05,Jean-Piaget-Schule
Computer,Naturwissenschaft / Technik,Computer,10K05,Jean-Piaget-Schule
Keramik,Handwerk,Keramik,10K05,Jean-Piaget-Schule
Fotografie,Literatur / Medien,Fotografie,10K05,Jean-Piaget-Schule
Holzbearbeitung,Handwerk,Holzbearbeitung,10K05,Jean-Piaget-Schule
Breakdance (mit Samuel’s Dance Hall),no category,no group,03G44,Georg-Zacharias-Grundschule
Druckwerkstatt,Handwerk,Druckwerkstatt,03G44,Georg-Zacharias-Grundschule
Gitarre,Musik / Tanz,Gitarre,03G44,Georg-Zacharias-Grundschule
Melodika,no category,no group,03G44,Georg-Zacharias-Grundschule
Theater,Kunst / Kultur,Theater,03G44,Georg-Zacharias-Grundschule
Fußball,Sport,Fußball,03G44,Georg-Zacharias-Grundschule
Handball,Sport,Handball,03G44,Georg-Zacharias-Grundschule
Volleyball,Sport,Volleyball,03G44,Georg-Zacharias-Grundschule
Vorlesestunde,no category,no group,03G44,Georg-Zacharias-Grundschule
Englisch,Sprachen,Englisch,03G44,Georg-Zacharias-Grundschule
Kochen & Backen,Handwerk,Kochen und Backen,03G44,Georg-Zacharias-Grundschule
Computer,Naturwissenschaft / Technik,Computer,03G44,Georg-Zacharias-Grundschule
Relax,no category,no group,03G44,Georg-Zacharias-Grundschule
Kreative Fotoalben,no category,no group,03G44,Georg-Zacharias-Grundschule
Pantomime,Gesellschaft / Partizipation,Pantomime,03G44,Georg-Zacharias-Grundschule
Holzwerkstatt,Handwerk,Holzwerkstatt,03G44,Georg-Zacharias-Grundschule
Nadel & Faden,no category,no group,03G44,Georg-Zacharias-Grundschule
Basteln,Handwerk,Basteln,03G44,Georg-Zacharias-Grundschule
Tanzen (mit Tanzwerkstatt NO LIMIT e.V.),no category,no group,03G44,Georg-Zacharias-Grundschule
Malen & Zeichnen,no category,no group,03G44,Georg-Zacharias-Grundschule
Fußball,Sport,Fußball,03P03,Christburg Campus gGmbH
Klettern,Sport,Klettern,03P03,Christburg Campus gGmbH
Schulband,Musik / Tanz,Schulband,03P03,Christburg Campus gGmbH
Schülerzeitung,Literatur / Medien,Schülerzeitung,03P03,Christburg Campus gGmbH
Nähen,Handwerk,Nähen,03P03,Christburg Campus gGmbH
Einzelunterricht in Gesang,no category,no group,03P03,Christburg Campus gGmbH
Geige,no category,no group,03P03,Christburg Campus gGmbH
Gitarre und Klavier,no category,no group,03P03,Christburg Campus gGmbH
Tanz,Musik / Tanz,Tanz,03P03,Christburg Campus gGmbH
Fußball,Sport,Fußball,03P03,Christburg Campus gGmbH
Skateboard,Sport,Skateboard,03P03,Christburg Campus gGmbH
Hockey,Sport,Hockey,03P03,Christburg Campus gGmbH
Zirkus- und Ballschule (Pfeffersport),no category,no group,03P03,Christburg Campus gGmbH
Klettern,Sport,Klettern,03P03,Christburg Campus gGmbH
Kinderatelier (Kunst),no category,no group,03P03,Christburg Campus gGmbH
Theater,Kunst / Kultur,Theater,03P03,Christburg Campus gGmbH
Handarbeit,Handwerk,Handarbeit,03P03,Christburg Campus gGmbH
Chor,Musik / Tanz,Chor,03P03,Christburg Campus gGmbH
Blockflöte,Musik / Tanz,Blockflöte,03P03,Christburg Campus gGmbH
Labor,no category,no group,03P03,Christburg Campus gGmbH
Tastenschreiben,no category,no group,03P03,Christburg Campus gGmbH
"""Fit 4 Life""",no category,no group,10K06,Georg-Klingenberg-Schule
Tanzen,Musik / Tanz,Tanzen,10K06,Georg-Klingenberg-Schule
Manga,Kunst / Kultur,Manga,10K06,Georg-Klingenberg-Schule
kreatives Gestalten,Kunst / Kultur,kreatives Gestalten,10K06,Georg-Klingenberg-Schule
kreatives Schreiben,Literatur / Medien,kreatives Schreiben,10K06,Georg-Klingenberg-Schule
Sport und Spiel,Sport,Sport und Spiel,10K06,Georg-Klingenberg-Schule
Digitale Fotografie,Kunst / Kultur,Digitale Fotografie,10K06,Georg-Klingenberg-Schule
Basketball,Sport,Basketball,03K10,Hufeland-Schule (Integrierte Sekundarschule)
Handball,Sport,Handball,03K10,Hufeland-Schule (Integrierte Sekundarschule)
Musik,Musik / Tanz,Musik,03K10,Hufeland-Schule (Integrierte Sekundarschule)
Homepage,Naturwissenschaft / Technik,Homepage,03K10,Hufeland-Schule (Integrierte Sekundarschule)
Comic u.a.,no category,no group,03K10,Hufeland-Schule (Integrierte Sekundarschule)
Konfliktlotsentraining,Gesellschaft / Partizipation,Konfliktlotse,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Hausaufgabenbetreuung,Berufsorientierung,Hausaufgabenbetreuung,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Schülercafè,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Mädchentanz,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Instrumentalunterricht,Musik / Tanz,Instrumentalunterricht,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Billard-Training,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Konfliktlotsen-Training,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
div. Spiele,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Theater,Kunst / Kultur,Theater,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Schülercafè,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Karaoke,Musik / Tanz,Karaoke,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Mädchen-Jungen Fußball,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Stop-Motion,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
Comic-Zeichnen,no category,no group,02K09,Albrecht-von-Graefe-Schule (Integrierte Sekundarschule)
z.B. Basketball,no category,no group,10G29,Grundschule an der Wuhle
Selbstverteidigung,Sport,Selbstverteidigung,10G29,Grundschule an der Wuhle
Chor,Musik / Tanz,Chor,10G29,Grundschule an der Wuhle
Gitarrenunterricht,Musik / Tanz,Gitarrenunterricht,10G29,Grundschule an der Wuhle
Yoga,Sport,Yoga,10G29,Grundschule an der Wuhle
Theater,Kunst / Kultur,Theater,10G29,Grundschule an der Wuhle
Rollstuhlhockey,no category,no group,03S10,Marianne-Buggenhagen-Schule
Fußball,Sport,Fußball,03S10,Marianne-Buggenhagen-Schule
Künstlerisches Gestalten,no category,no group,03S10,Marianne-Buggenhagen-Schule
Kochen und Backen,Handwerk,Kochen und Backen,03S10,Marianne-Buggenhagen-Schule
Theater,Kunst / Kultur,Theater,03S10,Marianne-Buggenhagen-Schule
Gitarrenspiel,no category,no group,03S10,Marianne-Buggenhagen-Schule
Keramik,Handwerk,Keramik,03S10,Marianne-Buggenhagen-Schule
Bewegung und Rhythmus,no category,no group,03S10,Marianne-Buggenhagen-Schule
Computer,Naturwissenschaft / Technik,Computer,03S10,Marianne-Buggenhagen-Schule
Tischspiele,no category,no group,03S10,Marianne-Buggenhagen-Schule
"Chor ""Bucher Spatzen""",no category,no group,03S10,Marianne-Buggenhagen-Schule
Tanztherapie,Musik / Tanz,Tanztherapie,03S10,Marianne-Buggenhagen-Schule
Kinder-Mutmach-Gruppe,Gesellschaft / Partizipation,Kinder-Mutmach-Gruppe,12G02,Grundschule am Schäfersee
Wandmalerei,Kunst / Kultur,Wandmalerei,12G02,Grundschule am Schäfersee
Chor,Musik / Tanz,Chor,12G02,Grundschule am Schäfersee
Schularbeitszirkel,no category,no group,12G02,Grundschule am Schäfersee
Basketball für Anfänger und Fortgeschrittene,no category,no group,12G02,Grundschule am Schäfersee
Tennis für Anfänger,no category,no group,12G02,Grundschule am Schäfersee
Tischtennis für Anfänger und Fortgeschrittene,no category,no group,12G02,Grundschule am Schäfersee
Fußball,Sport,Fußball,12G02,Grundschule am Schäfersee
Lauftreff,no category,no group,12G02,Grundschule am Schäfersee
Tanzen,Musik / Tanz,Tanzen,12G02,Grundschule am Schäfersee
Melodica,no category,no group,12G02,Grundschule am Schäfersee
Vorbereitung Einschulungstheater,no category,no group,12G02,Grundschule am Schäfersee
Kochen,Handwerk,Kochen,12G02,Grundschule am Schäfersee
Töpfern,Handwerk,Töpfern,12G02,Grundschule am Schäfersee
Einradfahren,Sport,Einradfahren,12G02,Grundschule am Schäfersee
,no category,no group,12G02,Grundschule am Schäfersee
Chor,Musik / Tanz,Chor,12G03,Reginhard-Grundschule
Fußball,Sport,Fußball,12G03,Reginhard-Grundschule
Breakdance mit der Schulstation,no category,no group,12G03,Reginhard-Grundschule
Tanz mit der Schulstation,no category,no group,12G03,Reginhard-Grundschule
Schulhausgestaltung,Gesellschaft / Partizipation,Schulhausgestaltung,12G03,Reginhard-Grundschule
Sport in der ergänzenden Betreuung,no category,no group,12G03,Reginhard-Grundschule
Psychomotrik und musiktherapeutische Übungen,no category,no group,12G03,Reginhard-Grundschule
Geschichte plus,no category,no group,10G18,Pusteblume-Grundschule
Räumliches Zeichnen,no category,no group,10G18,Pusteblume-Grundschule
Computerkurs,Naturwissenschaft / Technik,Computerkurs,10G18,Pusteblume-Grundschule
Tanzen,Musik / Tanz,Tanzen,10G18,Pusteblume-Grundschule
Englisch plus,no category,no group,10G18,Pusteblume-Grundschule
Schülerzeitung,Literatur / Medien,Schülerzeitung,10G18,Pusteblume-Grundschule
Astronomie,Naturwissenschaft / Technik,Astronomie,10G18,Pusteblume-Grundschule
Akkordeon,Musik / Tanz,Akkordeon,10G18,Pusteblume-Grundschule
bspw. Fußball,no category,no group,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Handball,Sport,Handball,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Volleyball,Sport,Volleyball,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Unihockey,no category,no group,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Leichtathletik,Sport,Leichtathletik,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Tennis,Sport,Tennis,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Kleine Spiele,Gesellschaft / Partizipation,Spiele,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Tischtennis,Sport,Tischtennis,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Turnen,Sport,Turnen,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Ringen,Sport,Ringen,10G19,Bücherwurm-Schule am Weiher (Grundschule)
Geräteturnen,Sport,Geräteturnen,10G22,Kolibri-Grundschule
Leichtathletik,Sport,Leichtathletik,10G22,Kolibri-Grundschule
Tanzen,Musik / Tanz,Tanzen,10G22,Kolibri-Grundschule
Holzwerkstatt,Handwerk,Holzwerkstatt,10G22,Kolibri-Grundschule
Theater,Kunst / Kultur,Theater,08G02,Theodor-Storm-Schule (Grundschule)
Töpfern / Keramik,no category,no group,08G02,Theodor-Storm-Schule (Grundschule)
Tanzen,Musik / Tanz,Tanzen,08G02,Theodor-Storm-Schule (Grundschule)
Kochen,Handwerk,Kochen,08G02,Theodor-Storm-Schule (Grundschule)
Arbeiten am Computer,no category,no group,08G02,Theodor-Storm-Schule (Grundschule)
Schach,Sport,Schach,08G02,Theodor-Storm-Schule (Grundschule)
Schulhof-AG / Gartenpflege,no category,no group,08G02,Theodor-Storm-Schule (Grundschule)
Sportspiele,Sport,Sportspiele,08G02,Theodor-Storm-Schule (Grundschule)
Breakdance,Musik / Tanz,Breakdance,08G02,Theodor-Storm-Schule (Grundschule)
Schwimmen 2. Klasse,no category,no group,08G05,Elbe-Schule (Grundschule)
Ballsport,Sport,Ballsport,08G05,Elbe-Schule (Grundschule)
Inlineskater,no category,no group,08G05,Elbe-Schule (Grundschule)
Eltern-AG,no category,no group,08G05,Elbe-Schule (Grundschule)
Kochen+Sport,no category,no group,08G05,Elbe-Schule (Grundschule)
Gesunde Ernährung,Sport,Gesunde Ernährung,08G05,Elbe-Schule (Grundschule)
Schach,Sport,Schach,08G05,Elbe-Schule (Grundschule)
Schülerzeitung,Literatur / Medien,Schülerzeitung,08G05,Elbe-Schule (Grundschule)
Theater und Musik,no category,no group,08G05,Elbe-Schule (Grundschule)
Fahrrad,Sport,Fahrrad,08G05,Elbe-Schule (Grundschule)
Buddy- und Konfliktlotsenausbildung,no category,no group,08G05,Elbe-Schule (Grundschule)
u.a. Hip-Hop,no category,no group,08G28,Matthias-Claudius-Schule (Grundschule)
Lese-AG,no category,no group,08G28,Matthias-Claudius-Schule (Grundschule)
Tanzen,Musik / Tanz,Tanzen,08G28,Matthias-Claudius-Schule (Grundschule)
Instrumental-AG,Musik / Tanz,Instrumental-AG,08G28,Matthias-Claudius-Schule (Grundschule)
Judo,Sport,Judo,08G28,Matthias-Claudius-Schule (Grundschule)
Theater,Kunst / Kultur,Theater,08G28,Matthias-Claudius-Schule (Grundschule)
Volleyball,Sport,Volleyball,08G28,Matthias-Claudius-Schule (Grundschule)
Bildende Kunst,Kunst / Kultur,Bildende Kunst,07G27,Rudolf-Hildebrand-Grundschule
Chor,Musik / Tanz,Chor,07G27,Rudolf-Hildebrand-Grundschule
Instrumentalgruppe,no category,no group,07G27,Rudolf-Hildebrand-Grundschule
Konfliktlotsen,Gesellschaft / Partizipation,Konfliktlotsen,07G27,Rudolf-Hildebrand-Grundschule
Theater u.a.,no category,no group,07G27,Rudolf-Hildebrand-Grundschule
im musischen,no category,no group,07G30,Annedore-Leber-Grundschule
sportlichen u. kreativen Bereich,no category,no group,07G30,Annedore-Leber-Grundschule
Big Band,Musik / Tanz,Big Band,07G30,Annedore-Leber-Grundschule
Chor,Musik / Tanz,Chor,06Y09,Fichtenberg-Oberschule
Musik-Ensemble,no category,no group,06Y09,Fichtenberg-Oberschule
Rudern,Sport,Rudern,06Y09,Fichtenberg-Oberschule
Chemie,Naturwissenschaft / Technik,Chemie,06Y09,Fichtenberg-Oberschule
Friedens-AG (Politik,no category,no group,06Y09,Fichtenberg-Oberschule
Ethik etc.),no category,no group,06Y09,Fichtenberg-Oberschule
Schulband,Musik / Tanz,Schulband,06Y10,Lilienthal-Gymnasium
Chor,Musik / Tanz,Chor,06Y10,Lilienthal-Gymnasium
Stimmbildung für Solisten,no category,no group,06Y10,Lilienthal-Gymnasium
Musical,Musik / Tanz,Musical,06Y10,Lilienthal-Gymnasium
Musikabende,no category,no group,06Y10,Lilienthal-Gymnasium
Keramikwerkstatt,no category,no group,06Y10,Lilienthal-Gymnasium
Druckwerkstatt (Radierung),no category,no group,06Y10,Lilienthal-Gymnasium
Rudern,Sport,Rudern,06Y10,Lilienthal-Gymnasium
Handball,Sport,Handball,06Y10,Lilienthal-Gymnasium
Italienisch,Sprachen,Italienisch,06Y10,Lilienthal-Gymnasium
Gartenbau,Umwelt,Gartenbau,06Y10,Lilienthal-Gymnasium
Umwelt,Umwelt,Umwelt,06Y10,Lilienthal-Gymnasium
Internet / Homepage,no category,no group,06Y10,Lilienthal-Gymnasium
Photoshop,no category,no group,06Y10,Lilienthal-Gymnasium
Bühnentechnik,Naturwissenschaft / Technik,Bühnentechnik,06Y10,Lilienthal-Gymnasium
Förderkurs Englisch für Jahrgangsstufe 7,no category,no group,06Y10,Lilienthal-Gymnasium
Big Band,Musik / Tanz,Big Band,06Y11,Goethe-Gymnasium Lichterfelde
Gitarrenunterricht für Anfänger und Fortgeschrittene,no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
Instrumentenbau,no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
Orchester,Musik / Tanz,Orchester,06Y11,Goethe-Gymnasium Lichterfelde
Chor Mittel- und Oberstufe,no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
World Music,no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
Rudern,Sport,Rudern,06Y11,Goethe-Gymnasium Lichterfelde
Basketball,Sport,Basketball,06Y11,Goethe-Gymnasium Lichterfelde
Volleyball,Sport,Volleyball,06Y11,Goethe-Gymnasium Lichterfelde
Chemie,Naturwissenschaft / Technik,Chemie,06Y11,Goethe-Gymnasium Lichterfelde
Bühnentechnik,Naturwissenschaft / Technik,Bühnentechnik,06Y11,Goethe-Gymnasium Lichterfelde
Mediation,Gesellschaft / Partizipation,Mediation,06Y11,Goethe-Gymnasium Lichterfelde
Vorbereitung DELF-Prüfung,no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
Homepage,Naturwissenschaft / Technik,Homepage,06Y11,Goethe-Gymnasium Lichterfelde
Foto/Dokumentation,no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
Hardware,Naturwissenschaft / Technik,Hardware,06Y11,Goethe-Gymnasium Lichterfelde
"""Brush up your English""",no category,no group,06Y11,Goethe-Gymnasium Lichterfelde
Textiles Gestalten,Handwerk,Textiles Gestalten,06Y11,Goethe-Gymnasium Lichterfelde
Chor,Musik / Tanz,Chor,06Y12,Willi-Graf-Gymnasium
Instrumentalgruppe (Violine,no category,no group,06Y12,Willi-Graf-Gymnasium
Akkordeon,Musik / Tanz,Akkordeon,06Y12,Willi-Graf-Gymnasium
Klavier,Musik / Tanz,Klavier,06Y12,Willi-Graf-Gymnasium
Klarinette,no category,no group,06Y12,Willi-Graf-Gymnasium
Querflöte,no category,no group,06Y12,Willi-Graf-Gymnasium
Gitarre),no category,no group,06Y12,Willi-Graf-Gymnasium
Schulband,Musik / Tanz,Schulband,06Y12,Willi-Graf-Gymnasium
Homepage,Naturwissenschaft / Technik,Homepage,06Y12,Willi-Graf-Gymnasium
Rudern,Sport,Rudern,06Y12,Willi-Graf-Gymnasium
Kunst- und Siebdruck-AG,no category,no group,02B01,August-Sander-Schule
Kunst- und Siebdruck-AG,no category,no group,02B01,August-Sander-Schule
Line Dance,Musik / Tanz,Line Dance,11G28,Feldmark-Schule (Grundschule)
in Kooperation mit Sportvereinen: Fußballschule,no category,no group,11G28,Feldmark-Schule (Grundschule)
Volleyball,Sport,Volleyball,11G28,Feldmark-Schule (Grundschule)
Schwimmen,Sport,Schwimmen,11G28,Feldmark-Schule (Grundschule)
Tischtennis,Sport,Tischtennis,11G28,Feldmark-Schule (Grundschule)
Judo,Sport,Judo,11G28,Feldmark-Schule (Grundschule)
Latein,Sprachen,Latein,10A04,Victor-Klemperer-Kolleg
Griechisch,Sprachen,Griechisch,10A04,Victor-Klemperer-Kolleg
Volleyball,Sport,Volleyball,10A04,Victor-Klemperer-Kolleg
Fußball,Sport,Fußball,10A04,Victor-Klemperer-Kolleg
Garten-AG,no category,no group,06P13,Gemeinschaftsschule nach der Pädagogik Berthold Ottos
Kochen,Handwerk,Kochen,06P13,Gemeinschaftsschule nach der Pädagogik Berthold Ottos
Werken,Handwerk,Werken,06P13,Gemeinschaftsschule nach der Pädagogik Berthold Ottos
Computerarbeit,no category,no group,06P13,Gemeinschaftsschule nach der Pädagogik Berthold Ottos
div. AG`s,nc,div. AG`s,06G29,Grundschule am Karpfenteich
Skilanglauf,Sport,Skilanglauf,10K01,Rudolf-Virchow-Schule
Geräteturnen,Sport,Geräteturnen,10K01,Rudolf-Virchow-Schule
Tierpflege und Tierzucht,no category,no group,10K01,Rudolf-Virchow-Schule
Modelleisenbahnbau,no category,no group,10K01,Rudolf-Virchow-Schule
Chor,Musik / Tanz,Chor,10K01,Rudolf-Virchow-Schule
Trommelgruppe,no category,no group,10K01,Rudolf-Virchow-Schule
Gitarre,Musik / Tanz,Gitarre,10K01,Rudolf-Virchow-Schule
Schülerzeitung,Literatur / Medien,Schülerzeitung,10K01,Rudolf-Virchow-Schule
Kochen und Backen,Handwerk,Kochen und Backen,10K01,Rudolf-Virchow-Schule
Konfliktlotsen,Gesellschaft / Partizipation,Konfliktlotsen,10K01,Rudolf-Virchow-Schule
Fußball,Sport,Fußball,04B01,Loschmidt-Oberschule
Basketball,Sport,Basketball,04B01,Loschmidt-Oberschule
Hausaufgaben & Übung,no category,no group,04B01,Loschmidt-Oberschule
Gesang,no category,no group,04B01,Loschmidt-Oberschule
Theater,Kunst / Kultur,Theater,04B01,Loschmidt-Oberschule
Tanz,Musik / Tanz,Tanz,04B01,Loschmidt-Oberschule
Fitness,Sport,Fitness,04B01,Loschmidt-Oberschule
Nähen u.a.,no category,no group,04B01,Loschmidt-Oberschule
Computer,Naturwissenschaft / Technik,Computer,06G04,Erich-Kästner-Grundschule
Laufen,Sport,Laufen,06G04,Erich-Kästner-Grundschule
Chor,Musik / Tanz,Chor,06G04,Erich-Kästner-Grundschule
Schach,Sport,Schach,06G04,Erich-Kästner-Grundschule
Konfliktlotsen,Gesellschaft / Partizipation,Konfliktlotsen,06G04,Erich-Kästner-Grundschule
Spanisch für Kinder,no category,no group,06G04,Erich-Kästner-Grundschule
Basketball,Sport,Basketball,10Y03,Wilhelm-von-Siemens-Gymnasium
